platform,keyword,title,content,publish_time,like_count,comment_count,repost_count,url,content_clean,crawl_time
百度新闻,小米汽车价格,"27分钟大定5万辆, 小米汽车 刷屏","27分钟大定5万辆, 小米汽车 刷屏 2024年3月29日 超预期的价格让网友直呼雷军为“雷神”。发布会信息显示,小米SU7标准版21.59万元,小米SU7 Pro定价24.59万元,小米SU7 Max定价29.99万元。据悉,4月30日前大定,还可至高享价值22000元配置... 央广网·新闻",,0,0,0,http://news.cnr.cn/rebang/20240329/t20240329_526644050.shtml,,
百度新闻,小米汽车价格,小米 发布会揭晓SU7 价格 新能源 汽车 内卷加剧,"小米 发布会揭晓SU7 价格 新能源 汽车 内卷加剧 2024年3月29日 3月28日,备受瞩目的 小米汽车 上市发布会终于拉开神秘的 价格 面纱,小米SU7标准版定价21.59万元,小米SU7 Pro版定价24.59万元,小米SU7 Max版本定价29.99万元,整体全部控制在30万元以内。这意味着,小米汽车正式加入到中国整个新能源汽车市场竞逐的风暴眼当中。 发布会现场座... 东方财富网",,0,0,0,https://finance.eastmoney.com/a/202403293028324758.html,,
百度新闻,小米汽车价格,21.59万元起! 小米汽车价格 公布!雷军:“这都是亏钱的”,"21.59万元起! 小米汽车价格 公布!雷军:“这都是亏钱的” 2024年3月28日 备受瞩目的 小米汽车 终于放出了最终 价格 。 3月28日,小米汽车召开上市发布会。小米集团创始人、董事长兼CEO雷军宣布小米SU7正式发布。 备受瞩目的小米SU7价格也正式披露。标准版21.59万元... 东方财富网",,0,0,0,https://finance.eastmoney.com/a/202403283028215910.html,,
百度新闻,小米汽车价格,小米汽车 售价公布:标准版21.59万 MAX版29.9万元!,"小米汽车 售价公布:标准版21.59万 MAX版29.9万元! 2024年3月28日 在今晚的 小米汽车 发布会中,小米SU7定价正式公布:共分为三个版本,起售价21.59万元,最高29.99万元。 雷军表示,SU7 28日晚10点正式开定,付款5000元即可锁单。标准版和Max版交付时间为4月底... 游民星空",,0,0,0,https://wap.gamersky.com/news/Content-1726270.html,,
百度新闻,小米汽车价格,官宣! 小米汽车 发布会定档!实探直营门店:装修已接近完工,"官宣! 小米汽车 发布会定档!实探直营门店:装修已接近完工 2024年3月12日 而对于门店具体开业时间及 小米汽车价格 ,该工作人员则表示不清楚。“在(小米汽车)发布会正式召开之前,我们也不知道价格,也不能乱猜测”。 不过,目前已经可以预约小米汽车试驾。在工作人... 东方财富网",,0,0,0,https://finance.eastmoney.com/a/202403123009197935.html,,
百度新闻,小米汽车价格,小米汽车价格 22.9万起再上热搜 小米:互联网没有记忆,"小米汽车价格 22.9万起再上热搜 小米:互联网没有记忆 2024年2月21日 在近期多家车企接连官宣降价的情况下,2月21日午间,“ 小米汽车价格 ”再次冲上了热搜。一张网传印有小米su7汽车价格的海报显示,su7价格分四个档次,分别为22万9起、25万9起、29万9起和25万... 东方财富网",,0,0,0,https://finance.eastmoney.com/a/202402212990765658.html,,
百度新闻,小米汽车召回,L2高速领航辅助驾驶功能存缺陷! 小米汽车召回 116887辆SU7,"L2高速领航辅助驾驶功能存缺陷! 小米汽车召回 116887辆SU7 2025年9月19日 小米汽车召回 116887辆SU7 9月19日,国家市场监督管理总局官网公告显示,小米汽车科技有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求,向国家市场... 中国工信新闻网",,0,0,0,https://www.cnii.com.cn/qc/202509/t20250919_686161.html,,
百度新闻,小米汽车召回,小米汽车 科技有限公司 召回 部分SU7标准版 共计116887辆,"小米汽车 科技有限公司 召回 部分SU7标准版 共计116887辆 2025年9月19日 每经AI快讯,日前, 小米汽车 科技有限公司根据《缺陷汽车产品 召回 管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求,向国家市场监督管理总局备案了召回计划。决定自即日起,召回2024年2月6日至2025年8月30日生产的部分SU7标准版电动汽车,共计116887辆。 东方财富网",,0,0,0,https://finance.eastmoney.com/a/202509193518181836.html,,
百度新闻,小米汽车召回,小米召回 引关注 车企智驾要警惕“先上车后补票”现象,"小米召回 引关注 车企智驾要警惕“先上车后补票”现象 2025年9月19日 9月19日,国家市场监督管理总局官网公开了 小米汽车召回 的相关消息,大规模召回车辆的举动引发了网络关注,登上热搜。此次,小米汽车宣布召回的是2024年2月6日至2025年8月30日生产的部分SU7... 东方财富网",,0,0,0,https://finance.eastmoney.com/a/202509193518671844.html,,
百度新闻,小米汽车召回,"小米 宣布大 召回 ,超11万辆车受影响","小米 宣布大 召回 ,超11万辆车受影响 2025年9月19日 根据市场监管总局网站的公告,近日, 小米汽车 科技有限公司依据《缺陷汽车产品 召回 管理条例》和《缺陷汽车产品召回管理条例实施办法》的相关要求,向国家市场监督管理总局备案了召回计划。 ... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/103749391/,,
百度新闻,小米汽车召回,「e公司观察」 小米汽车 不一样的“大批量 召回 ”,「e公司观察」 小米汽车 不一样的“大批量 召回 ” 2025年9月19日 小米汽车召回 源于辅助驾驶相关问题。近年来，相关技术发展迅猛，近期多家智驾龙头企业在快速对接港股等资本市场，但技术成熟度仍是关键问题。此前，“史上最严”的辅助驾驶新规，目标直指行业的无序乱象，为狂奔的“自动驾驶”梦想戴上“紧箍咒”。从更广阔的视角来看... 证券时报,,0,0,0,https://baijiahao.baidu.com/s?id=1843695783943443407&wfr=spider&for=pc,,
百度新闻,小米汽车召回,小米召回 11.7万辆SU7 雷军回应,小米召回 11.7万辆SU7 雷军回应 2025年9月19日 小米召回 11.7万辆SU7 雷军回应 央广网北京9月19日消息（记者 邹煦晨）据国家市场监督管理总局19日发布的公告显示， 小米汽车 科技有限公司依据《缺陷汽车产品召回管理条例》及《缺陷汽车产品召回管理条例实施办法》，已完成召回计划备案。自公告发布之日起，该公司将召... 央广网,,0,0,0,https://baijiahao.baidu.com/s?id=1843691225509540674&wfr=spider&for=pc,,
百度新闻,小米汽车召回,"小米召回 部分车型,11.68万辆受影响,问题何在","小米召回 部分车型,11.68万辆受影响,问题何在 2025年9月19日 小米SU7突发 召回 !召回规模相当大,高达11.68万辆。但这个召回,不是把车送回原厂返修,而是远程OTA升级,弥补软件智驾系统的不足。 按 小米汽车 官方的说法,本次召回范围内的车辆,在L2高速领... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/103748654/,,
百度新闻,小米汽车召回,小米汽车 大规模 召回,"小米汽车 大规模 召回 2025年1月24日 市场监管总局1月24日披露,日前, 小米汽车 科技有限公司根据《缺陷汽车产品 召回 管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求,向国家市场监督管理总局备案了召回计划。 决定自即日起,召回2024年2月6日至2024年11月26日生产的部分SU7标准版电动汽车,共计30931... 手机光明网",,0,0,0,https://m.gmw.cn/toutiao/2025-01/24/content_1303955764.htm,,
百度新闻,小米汽车召回,小米汽车 大规模 召回,"小米汽车 大规模 召回 2025年1月24日 市场监管总局1月24日披露,日前, 小米汽车 科技有限公司根据《缺陷汽车产品 召回 管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求,向国家市场监督管理总局备案了召回计划。决定自即... 手机光明网",,0,0,0,https://m.gmw.cn/2025-01/24/content_1303955764.htm,,
百度新闻,小米汽车召回,特斯拉、 小米汽车 、比亚迪等发布车辆 召回 计划,"特斯拉、 小米汽车 、比亚迪等发布车辆 召回 计划 2025年1月24日 1月24日,国家市场监督管理总局披露,特斯拉(TSLA)、比亚迪(002594)、 小米汽车 (886064)、奇瑞捷豹路虎汽车、悦达起亚、东风本田(HMC)、现代汽车、华晨宝马等多家公司 召回汽车 产品。 官网... 同花顺财经",,0,0,0,http://news.10jqka.com.cn/20250124/c665720947.shtml,,
百度新闻,小米汽车召回,小米汽车 :此次OTA 召回 仅通过对车辆进行免费远程升级即可完成,"小米汽车 :此次OTA 召回 仅通过对车辆进行免费远程升级即可完成 2025年1月24日 每经AI快讯, 小米汽车 在微信公众号发文称,今日 召回 2024年2月6日至2024年11月26日生产的部分SU7标准版电动汽车,共计30931台(车辆型号BJ7000MBEVR2涉及车辆18410台;车辆型号XMA7000MBEVR2涉及车辆12117台;车辆型号XMA7000MBEVR5涉及车辆404台)。 此次OTA召回仅通过对车辆... 每日经济新闻",,0,0,0,https://www.nbd.com.cn/articles/2025-01-24/3736076.html,,
百度新闻,小米汽车召回,小米汽车 超3万辆 召回,"小米汽车 超3万辆 召回 2025年1月24日 国家市场监督管理总局日前披露, 小米汽车 科技有限公司向国家市场监督管理总局备案了 召回 计划。根据披露,召回的汽车为2024年2月6日至2024年11月26日生产的部分小米SU7标准版共计30931辆。... 东方财富网",,0,0,0,https://finance.eastmoney.com/a/202501243307884845.html,,
百度新闻,小米汽车召回,【财闻联播】历史首次!中国新能源发电超过火电! 小米 回应 汽车召回,"【财闻联播】历史首次!中国新能源发电超过火电! 小米 回应 汽车召回 2025年1月24日 小米王化回应 小米汽车召回 事件:收到OTA提示后升级即可 小米汽车科技有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求,向国家市场监督管理总局备案了召回计划。对此,小米集团公关部总经理王化表示,“主要信息就是关于今日我们主... 证券之星",,0,0,0,https://stock.stockstar.com/IG2025012400053388.shtml,,
百度新闻,小米汽车召回,特斯拉、 小米汽车 、比亚迪等发布车辆 召回 计划,"特斯拉、 小米汽车 、比亚迪等发布车辆 召回 计划 2025年1月24日 小米汽车召回 30931台 日前,小米汽车科技有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求,向国家市场监督管理总局备案了召回计划。决定自即日起... 同花顺财经",,0,0,0,http://stock.10jqka.com.cn/20250124/c665720947.shtml,,
百度新闻,小米汽车召回,每日热点:本田/特斯拉大规模 召回 小米汽车 SU7“终极辟谣”,"每日热点:本田/特斯拉大规模 召回 小米汽车 SU7“终极辟谣” 2024年1月5日 ● 揭秘 小米汽车 SU7真伪,官方辟谣信息泄露传言 ● 本田 召回 67万辆车,安全隐患紧急排查 ● 特斯拉大规模召回超161万辆电动车,安全隐患待解 ● 通用汽车在华销量破210万,新能源势头强劲 ... 汽车之家",,0,0,0,https://www.autohome.com.cn/news/202401/1292267.html,,
百度新闻,小米汽车召回,“米粉”涌入 小米汽车 竞品直播间刷屏;贾跃亭谈小米造车;多批次...,"“米粉”涌入 小米汽车 竞品直播间刷屏;贾跃亭谈小米造车;多批次... 2024年4月1日 3月28日,小米SU7上市后,大批米粉持续冲入不同品牌汽车直播间,弹幕齐刷刷出现小米SU7、 小米汽车 等留言。有网络评论戏称,米粉冲击导致其他汽车直播间“沦陷”。比亚迪也没有逃过这出闹剧。在弹幕接二连三刷“小米大卖”后,比亚迪汽车的女主播无奈回复网友称:“我们这是... 第一财经",,0,0,0,https://m.yicai.com/news/102051148.html,,
百度新闻,小米汽车召回,...大量 召回 国产汽车 / 德国一家百年车企宣告破产 / 小米汽车 被曝...,"...大量 召回 国产汽车 / 德国一家百年车企宣告破产 / 小米汽车 被曝... 2022年12月2日 12 月 1 日,特斯拉(上海)有限公司向国家市场监督管理总局备案了 召回 计划。 自即日起,召回生产日期在 2020 年 12 月 27 日至 2022 年 11 月 7 日期间的部分国产 Model 3 电动 汽车 ,共计 1... 爱范儿",,0,0,0,https://www.ifanr.com/1524970,,
百度新闻,小米汽车召回,"小米汽车 确认免购置税,最高续航800km;智己称高速NOA贯通全国","小米汽车 确认免购置税,最高续航800km;智己称高速NOA贯通全国 2023年12月14日 美国国家公路交通安全管理局(NHTSA)公告显示,特斯拉因自动驾驶问题 召回 2,031,220辆车辆。召回文件称,由于存在安全风险,特斯拉宣布将召回 2,031,220 辆配备全自动驾驶(FSD)软件的 汽车 涉及车型2012-2023年款Model S、2016-2023年款Model X、2017-2023年款Model 3和2020-... 搜狐娱乐",,0,0,0,https://yule.sohu.com/a/743936726_122982,,
百度新闻,小米汽车召回,"...支付宝重新涉足社交领域,大量招人; 小米汽车 辟谣买车送北京牌照","...支付宝重新涉足社交领域,大量招人; 小米汽车 辟谣买车送北京牌照 2024年2月24日 36氪获悉,日前,特斯拉 汽车 (北京)有限公司、特斯拉(上海)有限公司根据《缺陷汽车产品 召回 管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求,向国家市场监督管理总局备案了召回计划。自即日起,召回生产日期在2023年1月27日至2024年1月7日期间的部分进口Model S、... 36kr",,0,0,0,https://36kr.com/p/2661257629443843,,
百度新闻,小米汽车召回,E周见:特斯拉 召回 /小鹏销量“掉队”,"E周见:特斯拉 召回 /小鹏销量“掉队” 2022年12月4日 ■国产特斯拉再现大规模 召回 ■复活不到7年,宝沃再度破产 ■ 小米汽车 自动驾驶研发受阻? 11月新能源车企成绩单出炉 比亚迪:230427辆 日前,比亚迪发布了11月产销快报。数据显示,比亚迪汽... 汽车之家",,0,0,0,https://www.autohome.com.cn/news/202212/1272222.html,,
百度新闻,小米汽车召回,小米汽车召回 30931台SU7标准版电动汽车,"小米汽车召回 30931台SU7标准版电动汽车 2025年1月24日 证券时报网讯,日前, 小米汽车 科技有限公司根据《缺陷汽车产品 召回 管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求,向国家市场监督管理总局备案了召回计划。决定自即日起,召回20... 东方财富网",,0,0,0,https://finance.eastmoney.com/a/202501243307441844.html,,
百度新闻,小米汽车召回,每日热点: 小米 SU7 12月28日亮相 特斯拉上海新超级工厂启动,"每日热点: 小米 SU7 12月28日亮相 特斯拉上海新超级工厂启动 2023年12月22日 ● 广汽集团2023年预计产销超250万辆,自主品牌新能源 汽车 销量创新高 ● 特斯拉上海新超级工厂启动,计划年产1万个商用储能电池 ● 本田在美国 召回 260万辆汽车,涉及多款车型,原因为燃油泵... 汽车之家",,0,0,0,https://www.autohome.com.cn/news/202312/1291824.html,,
百度新闻,小米汽车,"小米SU7电吸门夹手致苏州一女子骨折,最新后续: 小米汽车 官方发放...","小米SU7电吸门夹手致苏州一女子骨折,最新后续: 小米汽车 官方发放... 昨天19:58 近日，扬子晚报/紫牛新闻报道了苏州市民赵女士因小米SU7电吸门夹手致骨折一事。6月10日，赵女士告诉记者，报道发出后，小米汽车官方以用户关怀形式，赠送其1000小米汽车APP积分。赵女士表示，她接受了这一处理方案，该积分可以在小米汽车APP购买价值为100元的商品或者... 红星新闻",,0,0,0,https://baijiahao.baidu.com/s?id=1867611048577820689&wfr=spider&for=pc,"小米SU7电吸门夹手致苏州一女子骨折,最新后续: 小米汽车 官方发放... 昨天19:58 近日，扬子晚报/紫牛新闻报道了苏州市民赵女士因小米SU7电吸门夹手致骨折一事。6月10日，赵女士告诉记者，报道发出后，小米汽车官方以用户关怀形式，赠送其1000小米汽车APP积分。赵女士表示，她接受了这一处理方案，该积分可以在小米汽车APP购买价值为100元的商品或者... 红星新闻",2026/6/11 11:57
百度新闻,小米汽车,小米汽车 科技有限公司增加增程式电动乘用车产品品种,小米汽车 科技有限公司增加增程式电动乘用车产品品种 昨天20:19 IT之家注意到，拟办理准入变更企业中，出现了 小米汽车 科技有限公司，变更后公告内容为增加增程式电动乘用车产品品种（生产地址：北京市北京经济技术开发区环景路 21 号院），该生产地址即为小米汽车北京工厂所在地。小米集团合伙人、总裁卢伟冰曾在小米集团第一季度财... IT之家,,0,0,0,https://baijiahao.baidu.com/s?id=1867612563341577494&wfr=spider&for=pc,小米汽车 科技有限公司增加增程式电动乘用车产品品种 昨天20:19 IT之家注意到，拟办理准入变更企业中，出现了 小米汽车 科技有限公司，变更后公告内容为增加增程式电动乘用车产品品种（生产地址：北京市北京经济技术开发区环景路 21 号院），该生产地址即为小米汽车北京工厂所在地。小米集团合伙人、总裁卢伟冰曾在小米集团第一季度财... IT之家,2026/6/11 11:57
百度新闻,小米汽车,“小米SU7电吸门夹手致女子骨折”后续来了: 小米汽车 官方发放1000...,"“小米SU7电吸门夹手致女子骨折”后续来了: 小米汽车 官方发放1000... 昨天20:44 近日,苏州市民赵女士被小米SU7电吸门夹手致骨折一事引发关注。6月10日,赵女士告诉记者, 小米汽车 官方以用户关怀形式,赠送其1000小米汽车APP积分。 “本来只是轻轻夹了一下,没想到电吸门... 新浪财经",,0,0,0,https://finance.sina.cn/2026-06-10/detail-iniaxqxp4497911.d.html,"“小米SU7电吸门夹手致女子骨折”后续来了: 小米汽车 官方发放1000... 昨天20:44 近日,苏州市民赵女士被小米SU7电吸门夹手致骨折一事引发关注。6月10日,赵女士告诉记者, 小米汽车 官方以用户关怀形式,赠送其1000小米汽车APP积分。 “本来只是轻轻夹了一下,没想到电吸门... 新浪财经",2026/6/11 11:57
百度新闻,小米汽车,"车主被电吸门夹手致骨折, 小米汽车 “关怀”1000积分","车主被电吸门夹手致骨折, 小米汽车 “关怀”1000积分 4小时前 近日,扬子晚报/紫牛新闻报道了苏州市民赵女士因小米SU7电吸门夹手致骨折一事。6月10日,赵女士告诉记者,报道发出后, 小米汽车 (886064)官方以用户关怀形式,赠送其1000小米汽车(886064)APP积分。赵女士表示,她接受了这一处理方案,该积分可以在小米汽车(886064)APP购买价值... 同花顺财经",,0,0,0,http://news.10jqka.com.cn/20260611/c677370271.shtml,"车主被电吸门夹手致骨折, 小米汽车 “关怀”1000积分 4小时前 近日,扬子晚报/紫牛新闻报道了苏州市民赵女士因小米SU7电吸门夹手致骨折一事。6月10日,赵女士告诉记者,报道发出后, 小米汽车 (886064)官方以用户关怀形式,赠送其1000小米汽车(886064)APP积分。赵女士表示,她接受了这一处理方案,该积分可以在小米汽车(886064)APP购买价值... 同花顺财经",2026/6/11 11:57
百度新闻,小米汽车,小米汽车 科技有限公司增加增程式电动乘用车产品品种,"小米汽车 科技有限公司增加增程式电动乘用车产品品种 昨天20:20 IT之家注意到,拟办理准入变更企业中,出现了 小米汽车 (886064)科技有限公司,变更后公告内容为增加增程式电动乘用车(884099)产品品种(生产地址:北京市北京经济技术开发区环景路21号院),该生产地址即为小米汽车(886064)北京工厂所在地。 小米集团合伙人、总裁卢伟冰曾在小... 同花顺",,0,0,0,https://stock.10jqka.com.cn/20260610/c677364817.shtml,"小米汽车 科技有限公司增加增程式电动乘用车产品品种 昨天20:20 IT之家注意到,拟办理准入变更企业中,出现了 小米汽车 (886064)科技有限公司,变更后公告内容为增加增程式电动乘用车(884099)产品品种(生产地址:北京市北京经济技术开发区环景路21号院),该生产地址即为小米汽车(886064)北京工厂所在地。 小米集团合伙人、总裁卢伟冰曾在小... 同花顺",2026/6/11 11:57
百度新闻,小米汽车,"杭州 小米汽车 小米SU7二手车 2024款,优惠特价21.98万","杭州 小米汽车 小米SU7二手车 2024款,优惠特价21.98万 11小时前 【汽车之家杭州 小米汽车 小米SU7二手车行情频道】最新消息,小米SU72024款四驱超长续航高阶智驾Max版在杭州地区正在进行优惠活动,优惠至21.98万元。如果您对这款车型感兴趣,不妨点击查底... 新浪网",,0,0,0,http://k.sina.com.cn/article_7857141524_1d45277140190334ew.html,"杭州 小米汽车 小米SU7二手车 2024款,优惠特价21.98万 11小时前 【汽车之家杭州 小米汽车 小米SU7二手车行情频道】最新消息,小米SU72024款四驱超长续航高阶智驾Max版在杭州地区正在进行优惠活动,优惠至21.98万元。如果您对这款车型感兴趣,不妨点击查底... 新浪网",2026/6/11 11:57
百度新闻,小米汽车,小米汽车 预告家用充电机械臂 可识别低电量并插枪拔枪,"小米汽车 预告家用充电机械臂 可识别低电量并插枪拔枪 1小时前 【CNMO 科技消息】6 月 11 日, 小米汽车 正式公布了家用充电机械臂产品。一段官方演示视频展示了充电枪自动插拔、全程无需手动操作的新体验。该产品以 152mm 超窄箱体适配狭窄车位,并融入... ZAKER",,0,0,0,http://app.myzaker.com/news/article.php?pk=6a2a1f8c8e9f096c4f31aa4b,"小米汽车 预告家用充电机械臂 可识别低电量并插枪拔枪 1小时前 【CNMO 科技消息】6 月 11 日, 小米汽车 正式公布了家用充电机械臂产品。一段官方演示视频展示了充电枪自动插拔、全程无需手动操作的新体验。该产品以 152mm 超窄箱体适配狭窄车位,并融入... ZAKER",2026/6/11 11:57
百度新闻,小米汽车,德赛西威新增“ 小米汽车 概念”概念,"德赛西威新增“ 小米汽车 概念”概念 昨天23:30 2026年6月10日,德赛西威(sz002920)新增“ 小米汽车 概念”概念。 根据喜娜AI概念解读,2026-06-10新增概念:小米汽车概念。入选理由:2025年8月15日投资者关系活动记录表:公司多款旗舰级辅助驾驶域控制器已成功实现规模化量产,为小米汽车、理想汽车、长城汽车、小鹏汽车、... 新浪财经",,0,0,0,https://finance.sina.cn/2026-06-10/detail-iniaxzph2531150.d.html,"德赛西威新增“ 小米汽车 概念”概念 昨天23:30 2026年6月10日,德赛西威(sz002920)新增“ 小米汽车 概念”概念。 根据喜娜AI概念解读,2026-06-10新增概念:小米汽车概念。入选理由:2025年8月15日投资者关系活动记录表:公司多款旗舰级辅助驾驶域控制器已成功实现规模化量产,为小米汽车、理想汽车、长城汽车、小鹏汽车、... 新浪财经",2026/6/11 11:57
百度新闻,小米汽车,流量褪去 小米汽车 驶入深水区,流量褪去 小米汽车 驶入深水区 3天前 从上市即爆单的流量神话，到新老产品切换期业绩震荡， 小米汽车 正在2026年迎来发展分水岭。《中国经营报》记者获悉，一季度小米集团财报显示，智能电动汽车及AI创新业务整体营收199亿元，同比增长6.9%，其中整车业务收入190亿元，一季度整车交付80856辆，同比提升6.6%... 贝果财经,,0,0,0,https://baijiahao.baidu.com/s?id=1867324330845398727&wfr=spider&for=pc,流量褪去 小米汽车 驶入深水区 3天前 从上市即爆单的流量神话，到新老产品切换期业绩震荡， 小米汽车 正在2026年迎来发展分水岭。《中国经营报》记者获悉，一季度小米集团财报显示，智能电动汽车及AI创新业务整体营收199亿元，同比增长6.9%，其中整车业务收入190亿元，一季度整车交付80856辆，同比提升6.6%... 贝果财经,2026/6/11 11:57
百度新闻,小米汽车,小米汽车 将推中大型新车并新增增程式电动车型,"小米汽车 将推中大型新车并新增增程式电动车型 昨天21:31 【# 小米汽车 将推出全新中大型车型##小米增加增程式电动乘用车产品品种#】小米集团合伙人、总裁卢伟冰曾在小米集团第一季度财报电话会议上透露,今年下半年小米汽车会推出一款全新中大型... 新浪网",,0,0,0,http://k.sina.com.cn/article_1642634100_61e89b7404001o7du.html,"小米汽车 将推中大型新车并新增增程式电动车型 昨天21:31 【# 小米汽车 将推出全新中大型车型##小米增加增程式电动乘用车产品品种#】小米集团合伙人、总裁卢伟冰曾在小米集团第一季度财报电话会议上透露,今年下半年小米汽车会推出一款全新中大型... 新浪网",2026/6/11 11:57
百度新闻,小米汽车,家用车位可安装! 小米汽车 家用充电机械臂亮相:实现全自动充电操作,"家用车位可安装! 小米汽车 家用充电机械臂亮相:实现全自动充电操作 1小时前 【TechWeb】6月11日消息,刚刚, 小米汽车 发布了旗下全新家用充电机械臂的演示视频,可以实现自动插枪拔枪,充电全程无需人员操作。 据介绍,这款家用充电机械臂是小米针对家庭停车、充电场景... TechWeb",,0,0,0,https://www.techweb.com.cn/it/2026-06-11/2976458.shtml,"家用车位可安装! 小米汽车 家用充电机械臂亮相:实现全自动充电操作 1小时前 【TechWeb】6月11日消息,刚刚, 小米汽车 发布了旗下全新家用充电机械臂的演示视频,可以实现自动插枪拔枪,充电全程无需人员操作。 据介绍,这款家用充电机械臂是小米针对家庭停车、充电场景... TechWeb",2026/6/11 11:57
百度新闻,小米汽车,雷军展示 小米汽车 家用充电机械臂:无感全自动 窄车位也能装,"雷军展示 小米汽车 家用充电机械臂:无感全自动 窄车位也能装 1小时前 快科技6月11日消息,小米创始人雷军今天发布一段视频,展示了 小米汽车 家用充电机械臂。 从视频展示来看,这款机械臂并没有比一些落地充电桩大太多,体积小巧,箱体仅有152mm宽度,窄车位也一... 新浪财经",,0,0,0,https://finance.sina.cn/tech/2026-06-11/detail-iniazayx0805859.d.html,"雷军展示 小米汽车 家用充电机械臂:无感全自动 窄车位也能装 1小时前 快科技6月11日消息,小米创始人雷军今天发布一段视频,展示了 小米汽车 家用充电机械臂。 从视频展示来看,这款机械臂并没有比一些落地充电桩大太多,体积小巧,箱体仅有152mm宽度,窄车位也一... 新浪财经",2026/6/11 11:57
百度新闻,小米汽车,友升股份新增“ 小米汽车 概念”概念,"友升股份新增“ 小米汽车 概念”概念 昨天23:30 2026年6月10日,友升股份(sh603418)新增“ 小米汽车 概念”概念。 根据喜娜AI概念解读,2026-06-10新增概念:小米汽车概念。入选理由:2025年9月26日互动易:截至2025年6月30日,小米汽车为公司第三大客户。2025年9月30日互动易,公司为小米汽车SU7车型配套提供门槛梁系列产品。 新浪财经",,0,0,0,https://finance.sina.cn/2026-06-10/detail-iniaxzpe5754332.d.html,"友升股份新增“ 小米汽车 概念”概念 昨天23:30 2026年6月10日,友升股份(sh603418)新增“ 小米汽车 概念”概念。 根据喜娜AI概念解读,2026-06-10新增概念:小米汽车概念。入选理由:2025年9月26日互动易:截至2025年6月30日,小米汽车为公司第三大客户。2025年9月30日互动易,公司为小米汽车SU7车型配套提供门槛梁系列产品。 新浪财经",2026/6/11 11:57
百度新闻,小米汽车,"小米汽车 家用充电机械臂公布:自动插枪拔枪,全程不用手","小米汽车 家用充电机械臂公布:自动插枪拔枪,全程不用手 1小时前 IT之家 6 月 11 日消息, 小米汽车 今日公布家用充电机械臂演示视频,号称自动插枪拔枪,充电全程不用手;152mm 超窄箱体,窄车位也能装;人车家全生态,手机也能远程操控。 IT之家注意到,小米汽车目前已经推出7kW 家充桩、11kW 家充桩、米家车载便携充放电枪等产品。 手机凤凰网",,0,0,0,https://tech.ifeng.com/c/8tri3Xc5dNd,"小米汽车 家用充电机械臂公布:自动插枪拔枪,全程不用手 1小时前 IT之家 6 月 11 日消息, 小米汽车 今日公布家用充电机械臂演示视频,号称自动插枪拔枪,充电全程不用手;152mm 超窄箱体,窄车位也能装;人车家全生态,手机也能远程操控。 IT之家注意到,小米汽车目前已经推出7kW 家充桩、11kW 家充桩、米家车载便携充放电枪等产品。 手机凤凰网",2026/6/11 11:57
百度新闻,小米汽车,高清无水印! 小米汽车 SU7发布横版电脑高清壁纸合集,"高清无水印! 小米汽车 SU7发布横版电脑高清壁纸合集 10小时前 快科技1月17日消息,今天 小米汽车 官方发布了一份SU7的高清无水印壁纸合集,这次全是横版图片,可适用于电脑和平板设备。 其中橄榄绿、海湾蓝、雅灰三款配色,每款共三张图片。 此前雷军还发... 新浪网",,0,0,0,http://k.sina.com.cn/article_7857141524_1d45277140190333ji.html,"高清无水印! 小米汽车 SU7发布横版电脑高清壁纸合集 10小时前 快科技1月17日消息,今天 小米汽车 官方发布了一份SU7的高清无水印壁纸合集,这次全是横版图片,可适用于电脑和平板设备。 其中橄榄绿、海湾蓝、雅灰三款配色,每款共三张图片。 此前雷军还发... 新浪网",2026/6/11 11:57
百度新闻,小米汽车,小米汽车 获批增加增程式电动乘用车产品品种,"小米汽车 获批增加增程式电动乘用车产品品种 昨天20:24 工信部发布的《道路机动车辆生产企业及产品公告》(第 408 批)拟发布清单显示, 小米汽车 科技有限公司申请办理准入变更,新增增程式电动乘用车产品品种,生产地址为北京市北京经济技术开发区环景路 21 号院,该地址即小米汽车北京工厂所在地。此前,小米集团高层曾透露,公司... ZAKER",,0,0,0,http://app.myzaker.com/news/article.php?pk=6a296e738e9f095aac413bfc,"小米汽车 获批增加增程式电动乘用车产品品种 昨天20:24 工信部发布的《道路机动车辆生产企业及产品公告》(第 408 批)拟发布清单显示, 小米汽车 科技有限公司申请办理准入变更,新增增程式电动乘用车产品品种,生产地址为北京市北京经济技术开发区环景路 21 号院,该地址即小米汽车北京工厂所在地。此前,小米集团高层曾透露,公司... ZAKER",2026/6/11 11:57
